epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
118,0.65811,1.55061,0.00088,0.00061,0.00075,0.00873,1.877e-05
119,0.63374,1.47543,0.00112,0.00107,0.0011,0.00937,1.831e-05
120,0.60522,2.40165,0.00077,0.00083,0.0008,0.00997,1.785e-05
121,0.6533,2.25835,0.00125,0.00133,0.00129,0.01082,1.739e-05
122,0.50485,2.09301,0.00081,0.00096,0.00088,0.01329,1.692e-05
123,0.55946,2.00223,0.00132,0.00096,0.00114,0.00958,1.646e-05
124,0.57113,2.06834,0.0013,0.00135,0.00132,0.00879,1.599e-05
125,0.53711,2.36721,0.00069,0.0007,0.00069,0.01131,1.552e-05
126,0.53543,2.53246,0.00108,0.00051,0.0008,0.01088,1.505e-05
127,0.53451,2.54305,0.00095,0.00078,0.00087,0.00893,1.458e-05
128,0.56721,2.70914,0.00093,0.00047,0.0007,0.00921,1.411e-05
129,1.1582,2.34223,0.00059,0.00187,0.00123,0.01028,1.364e-05
130,0.51487,1.4878,0.00089,0.00051,0.0007,0.0116,1.318e-05
131,0.51487,1.63145,0.00068,0.00067,0.00068,0.00927,1.271e-05
132,0.44996,1.30091,0.00418,0.00107,0.00262,0.01302,1.225e-05
133,0.53131,1.4728,0.00208,0.00144,0.00176,0.01277,1.179e-05
134,0.56232,1.5672,0.00062,0.00064,0.00063,0.01068,1.133e-05
135,0.60482,2.10072,0.00162,0.00049,0.00105,0.008,1.088e-05
136,0.40583,1.52594,0.00241,0.00077,0.00159,0.01188,1.043e-05
137,0.38872,1.5309,0.00184,0.00072,0.00128,0.01292,9.99e-06
138,0.59369,2.14489,0.00091,0.00086,0.00088,0.01309,9.55e-06
139,0.43425,2.17469,0.001,0.00076,0.00088,0.01134,9.11e-06
140,0.42595,1.68252,0.00082,0.0015,0.00116,0.01092,8.68e-06
141,0.43375,1.85921,0.00356,0.0011,0.00233,0.01106,8.26e-06
142,0.52667,1.87303,0.00099,0.00105,0.00102,0.01307,7.85e-06
143,0.58565,1.5883,0.00201,0.00129,0.00165,0.01375,7.44e-06
144,0.44108,1.66411,0.001,0.00096,0.00098,0.01166,7.04e-06
145,0.48529,1.93927,0.00062,0.00077,0.0007,0.01162,6.65e-06
146,0.39869,1.86104,0.00076,0.00074,0.00075,0.01014,6.26e-06
147,0.47701,1.83936,0.00066,0.00139,0.00103,0.01137,5.89e-06
148,0.44237,2.29841,0.00119,0.00112,0.00115,0.0107,5.52e-06
149,0.40546,2.50435,0.00091,0.00102,0.00096,0.01347,5.16e-06
150,0.36057,2.58408,0.00142,0.0018,0.00161,0.01342,4.82e-06
