epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
77,nan,1.71047,0.00087,0.00095,0.00091,0.00871,3e-05
78,nan,1.6021,0.00055,0.00101,0.00078,0.01,3e-05
79,0.39075,1.61707,0.0014,0.00049,0.00095,0.00982,3e-05
80,0.50725,1.69191,0.00439,0.00101,0.0027,0.01222,3e-05
81,0.48933,1.48331,0.00069,0.00105,0.00087,0.00938,3e-05
82,0.43116,1.59282,0.00152,0.00068,0.0011,0.01085,3e-05
83,0.37329,1.68236,0.00029,0.00098,0.00064,0.01295,3e-05
84,0.35428,1.51472,0.00351,0.00243,0.00297,0.01327,3e-05
85,0.39692,1.60356,0.007,0.00116,0.00408,0.01276,3e-05
86,0.37339,1.5558,0.00124,0.0014,0.00132,0.01527,3e-05
87,0.39028,1.52873,0.00304,0.00226,0.00265,0.01112,3e-05
88,0.38038,1.78817,0.00729,0.00167,0.00448,0.0121,3e-05
89,0.35698,1.58339,0.00177,0.00123,0.0015,0.01373,3e-05
90,0.3743,1.73085,0.00172,0.00189,0.0018,0.01531,3e-05
91,0.3156,1.90065,0.00355,0.00052,0.00204,0.01136,3e-05
92,0.43957,1.83024,0.00021,0.00194,0.00108,0.01193,3e-05
93,0.35417,1.85864,0.00062,0.00136,0.00099,0.01248,3e-05
94,0.35328,1.63553,0.00304,0.0004,0.00172,0.01106,3e-05
95,0.27815,1.47893,0.00495,0.00088,0.00292,0.01575,1.5e-05
96,0.24122,1.55681,0.00184,0.0018,0.00182,0.01385,1.5e-05
97,0.25208,1.61791,0.00151,0.00126,0.00139,0.01641,1.5e-05
98,0.26074,1.48494,0.00046,0.00046,0.00046,0.01366,1.5e-05
99,0.29531,1.62011,0.00097,0.00049,0.00073,0.0116,1.5e-05
100,0.2405,1.63269,0.00116,0.00083,0.001,0.01448,1.5e-05
101,0.19648,1.588,0.00087,0.00059,0.00073,0.01473,1.5e-05
102,0.21724,1.65082,0.00224,0.00082,0.00153,0.0119,1.5e-05
103,0.23424,1.54693,0.00046,0.00072,0.00059,0.01249,1.5e-05
104,0.19062,1.50182,0.00072,0.00081,0.00076,0.01121,1.5e-05
105,0.21126,1.61698,0.00055,0.00057,0.00056,0.01301,1.5e-05
106,0.1694,1.6423,0.00426,0.0012,0.00273,0.0146,1.5e-05
107,0.22578,1.60325,0.00187,0.0024,0.00213,0.01138,1.5e-05
108,0.19483,1.6003,0.00087,0.00049,0.00068,0.01212,1.5e-05
109,0.19132,1.67059,0.00416,0.00133,0.00274,0.01311,7.5e-06
110,0.15911,1.64613,0.00275,0.0019,0.00232,0.00988,7.5e-06
111,0.13742,1.6567,0.00548,0.00093,0.00321,0.01127,7.5e-06
112,0.17782,1.68122,0.00746,0.0029,0.00518,0.0129,7.5e-06
113,0.18343,1.77354,0.00031,0.00233,0.00132,0.00957,7.5e-06
114,0.16985,1.75539,0.00132,0.00074,0.00103,0.01065,7.5e-06
115,nan,1.71835,0.00103,0.00062,0.00083,0.01169,7.5e-06
116,0.17938,1.63702,0.00292,0.00054,0.00173,0.01024,7.5e-06
117,0.16335,1.67973,0.00213,0.00069,0.00141,0.01181,7.5e-06
118,0.15081,1.67797,0.00349,0.0005,0.00199,0.01225,7.5e-06
119,0.13332,1.61013,0.00538,0.00102,0.0032,0.01293,7.5e-06
120,0.14162,1.60091,0.00319,0.00059,0.00189,0.01061,7.5e-06
