epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
58,0.46942,1.86241,0.00023,0.00209,0.00116,0.01051,3e-05
59,0.40482,1.62826,0.00056,0.00167,0.00112,0.00675,3e-05
60,0.43419,1.63067,0.00029,0.0019,0.0011,0.00674,3e-05
61,0.43014,1.86972,0.00063,0.00272,0.00168,0.008,3e-05
62,0.43304,1.9077,0.0001,0.00186,0.00098,0.00787,3e-05
63,0.38098,1.72737,0.00041,0.00161,0.00101,0.00741,3e-05
64,0.40741,1.56986,0.00065,0.00228,0.00146,0.00635,3e-05
65,0.47731,1.59137,0.00098,0.00076,0.00087,0.0087,3e-05
66,0.32263,1.52913,0.00052,0.00441,0.00247,0.00858,3e-05
67,0.34712,1.68158,0.00051,0.00561,0.00306,0.01169,3e-05
68,0.34219,1.59338,0.001,0.00114,0.00107,0.00841,3e-05
69,0.3676,1.80798,0.00082,0.00115,0.00098,0.00793,3e-05
70,nan,1.86358,8e-05,0.0005,0.00029,0.00737,3e-05
71,0.29227,1.64701,0.00043,0.00126,0.00085,0.00841,3e-05
72,0.35632,1.80715,0.00062,0.00134,0.00098,0.00816,3e-05
73,0.32048,1.73069,0.00064,0.00236,0.0015,0.0094,3e-05
74,0.26557,1.6975,0.0006,0.00165,0.00112,0.00711,3e-05
75,0.36465,1.54456,0.00074,0.00147,0.0011,0.00662,3e-05
76,0.28434,1.47057,0.00085,0.00262,0.00174,0.00934,3e-05
77,0.32188,1.57866,0.00048,0.00146,0.00097,0.008,3e-05
78,0.35353,1.66366,0.00064,0.0018,0.00122,0.00954,3e-05
79,0.35189,1.82854,0.00055,0.0017,0.00113,0.01068,3e-05
80,0.30032,1.68105,0.00059,0.00152,0.00106,0.00817,3e-05
81,0.29175,1.87502,0.00055,0.00126,0.0009,0.00721,3e-05
82,0.24683,1.56537,0.00059,0.00355,0.00207,0.00958,3e-05
83,0.24791,1.66133,0.00017,0.00094,0.00055,0.0096,3e-05
84,0.24867,1.61251,0.00062,0.00094,0.00078,0.00857,3e-05
85,0.22671,1.59826,0.00059,0.00124,0.00092,0.00783,3e-05
86,0.25321,1.56541,0.00155,0.00157,0.00156,0.00752,3e-05
87,0.2968,1.62515,0.00054,0.00133,0.00093,0.00803,3e-05
88,0.24793,1.55992,0.00071,0.00122,0.00096,0.00927,3e-05
89,0.21617,1.80743,0.00042,0.00098,0.0007,0.00788,3e-05
90,0.18732,1.58294,0.00067,0.00171,0.00119,0.00811,1.5e-05
91,0.13941,1.70428,0.00053,0.00156,0.00104,0.00968,1.5e-05
92,0.20855,1.58767,0.00084,0.00339,0.00212,0.00844,1.5e-05
93,nan,1.7404,0.0005,0.00157,0.00103,0.008,1.5e-05
94,0.11063,1.57985,0.00167,0.00322,0.00244,0.00746,1.5e-05
95,0.12134,1.72566,0.0005,0.00095,0.00073,0.00994,1.5e-05
96,0.15983,1.6816,0.00089,0.00074,0.00082,0.00761,1.5e-05
97,0.1435,1.60386,0.00087,0.00146,0.00117,0.00915,1.5e-05
98,0.15109,1.56595,0.00058,0.00306,0.00182,0.00965,1.5e-05
99,0.1553,1.67542,0.00059,0.00079,0.00069,0.00796,1.5e-05
100,0.16113,1.60355,0.00111,0.00073,0.00092,0.00845,1.5e-05
101,0.1218,1.70009,0.00074,0.00116,0.00095,0.01066,1.5e-05
